"LocID","Pais","Anio","Anio_medio","Tipo","Fecha","Sexo","Edad","Edad_interv","Edad_grupo","Pop"
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",0,1,"0",217996
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",1,1,"1",213352
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",2,1,"2",214570
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",3,1,"3",217661
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",4,1,"4",215289
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",5,1,"5",212812
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",6,1,"6",209918
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",7,1,"7",212602
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",8,1,"8",208204
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",9,1,"9",206450
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",10,1,"10",208556
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",11,1,"11",198397
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",12,1,"12",197168
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",13,1,"13",188200
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",14,1,"14",183383
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",15,1,"15",181593
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",16,1,"16",172585
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",17,1,"17",166803
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",18,1,"18",160105
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",19,1,"19",152976
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",20,1,"20",161231
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",21,1,"21",152175
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",22,1,"22",144714
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",23,1,"23",148837
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",24,1,"24",148173
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",25,1,"25",152604
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",26,1,"26",145991
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",27,1,"27",150778
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",28,1,"28",157640
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",29,1,"29",158546
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",30,1,"30",163779
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",31,1,"31",153840
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",32,1,"32",155021
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",33,1,"33",152651
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",34,1,"34",148083
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",35,1,"35",150387
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",36,1,"36",146767
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",37,1,"37",145788
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",38,1,"38",142251
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",39,1,"39",136158
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",40,1,"40",138534
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",41,1,"41",116935
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",42,1,"42",119084
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",43,1,"43",115897
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",44,1,"44",116607
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",45,1,"45",121144
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",46,1,"46",121339
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",47,1,"47",119106
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",48,1,"48",117248
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",49,1,"49",112619
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",50,1,"50",113355
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",51,1,"51",105493
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",52,1,"52",106536
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",53,1,"53",99224
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",54,1,"54",96565
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",55,1,"55",99224
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",56,1,"56",93149
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",57,1,"57",86111
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",58,1,"58",83873
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",59,1,"59",80429
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",60,1,"60",82237
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",61,1,"61",64804
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",62,1,"62",63359
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",63,1,"63",61058
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",64,1,"64",58975
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",65,1,"65",55312
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",66,1,"66",48694
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",67,1,"67",48602
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",68,1,"68",45471
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",69,1,"69",38829
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",70,1,"70",40584
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",71,1,"71",33356
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",72,1,"72",33428
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",73,1,"73",27586
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",74,1,"74",25249
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",75,1,"75",23301
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",76,1,"76",18976
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",77,1,"77",16566
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",78,1,"78",14737
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",79,1,"79",11431
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",80,1,"80",11397
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",81,1,"81",7608
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",82,1,"82",7220
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",83,1,"83",6025
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",84,1,"84",4851
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",85,-1,"85+",18565
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Hombre",NA,NA,"Unknown",21170
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",0,1,"0",211801
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",1,1,"1",207862
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",2,1,"2",209534
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",3,1,"3",213088
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",4,1,"4",209417
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",5,1,"5",208805
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",6,1,"6",205440
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",7,1,"7",207442
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",8,1,"8",202464
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",9,1,"9",202227
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",10,1,"10",203456
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",11,1,"11",193895
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",12,1,"12",194230
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",13,1,"13",187503
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",14,1,"14",183653
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",15,1,"15",184505
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",16,1,"16",174920
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",17,1,"17",170978
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",18,1,"18",164497
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",19,1,"19",156886
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",20,1,"20",166291
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",21,1,"21",153285
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",22,1,"22",152175
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",23,1,"23",152004
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",24,1,"24",152235
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",25,1,"25",156704
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",26,1,"26",148495
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",27,1,"27",152540
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",28,1,"28",157252
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",29,1,"29",158717
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",30,1,"30",172036
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",31,1,"31",155701
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",32,1,"32",157265
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",33,1,"33",153009
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",34,1,"34",149563
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",35,1,"35",152923
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",36,1,"36",147672
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",37,1,"37",145540
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",38,1,"38",142224
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",39,1,"39",133824
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",40,1,"40",141903
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",41,1,"41",116325
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",42,1,"42",120136
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",43,1,"43",114491
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",44,1,"44",116482
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",45,1,"45",122960
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",46,1,"46",120698
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",47,1,"47",118806
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",48,1,"48",117076
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",49,1,"49",109241
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",50,1,"50",115795
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",51,1,"51",98012
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",52,1,"52",99811
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",53,1,"53",93339
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",54,1,"54",90909
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",55,1,"55",91970
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",56,1,"56",84419
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",57,1,"57",80214
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",58,1,"58",79101
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",59,1,"59",77420
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",60,1,"60",85279
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",61,1,"61",59844
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",62,1,"62",62426
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",63,1,"63",59422
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",64,1,"64",58849
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",65,1,"65",56222
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",66,1,"66",48760
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",67,1,"67",47039
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",68,1,"68",44845
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",69,1,"69",38970
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",70,1,"70",45714
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",71,1,"71",33646
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",72,1,"72",35942
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",73,1,"73",29220
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",74,1,"74",27720
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",75,1,"75",27039
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",76,1,"76",22063
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",77,1,"77",18689
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",78,1,"78",17819
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",79,1,"79",14052
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",80,1,"80",17004
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",81,1,"81",9316
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",82,1,"82",9278
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",83,1,"83",7992
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",84,1,"84",6841
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",85,-1,"85+",31964
32,"Argentina",1960,1960.75012207031,"De-facto","30/09/1960","Mujer",NA,NA,"Unknown",27521
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",0,1,"0",264550
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",1,1,"1",231500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",2,1,"2",238200
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",3,1,"3",234250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",4,1,"4",228450
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",5,1,"5",231850
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",6,1,"6",234650
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",7,1,"7",235300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",8,1,"8",232450
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",9,1,"9",228800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",10,1,"10",224700
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",11,1,"11",229000
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",12,1,"12",223000
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",13,1,"13",220250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",14,1,"14",217350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",15,1,"15",216100
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",16,1,"16",209800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",17,1,"17",209700
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",18,1,"18",215600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",19,1,"19",207650
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",20,1,"20",211300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",21,1,"21",201150
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",22,1,"22",191250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",23,1,"23",186800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",24,1,"24",179450
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",25,1,"25",181400
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",26,1,"26",172950
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",27,1,"27",162950
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",28,1,"28",162350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",29,1,"29",162900
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",30,1,"30",168550
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",31,1,"31",155800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",32,1,"32",153150
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",33,1,"33",156050
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",34,1,"34",151150
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",35,1,"35",159300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",36,1,"36",144450
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",37,1,"37",151850
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",38,1,"38",162000
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",39,1,"39",161400
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",40,1,"40",166350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",41,1,"41",151550
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",42,1,"42",156450
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",43,1,"43",148900
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",44,1,"44",146250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",45,1,"45",145250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",46,1,"46",136100
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",47,1,"47",141500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",48,1,"48",131200
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",49,1,"49",129500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",50,1,"50",128250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",51,1,"51",110300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",52,1,"52",111900
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",53,1,"53",104600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",54,1,"54",107250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",55,1,"55",105700
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",56,1,"56",109200
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",57,1,"57",103200
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",58,1,"58",99800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",59,1,"59",99900
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",60,1,"60",97850
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",61,1,"61",89500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",62,1,"62",83350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",63,1,"63",86450
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",64,1,"64",78900
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",65,1,"65",74400
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",66,1,"66",71600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",67,1,"67",62950
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",68,1,"68",58850
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",69,1,"69",54300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",70,1,"70",52500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",71,1,"71",41450
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",72,1,"72",38200
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",73,1,"73",36700
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",74,1,"74",33400
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",75,1,"75",29650
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",76,1,"76",25350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",77,1,"77",28150
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",78,1,"78",21600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",79,1,"79",18400
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",80,1,"80",18800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",81,1,"81",12500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",82,1,"82",12650
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",83,1,"83",9500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",84,1,"84",9000
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",85,-1,"85+",28500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Hombre",NA,NA,"Unknown",0
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",0,1,"0",245350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",1,1,"1",228600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",2,1,"2",233200
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",3,1,"3",225300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",4,1,"4",225900
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",5,1,"5",228650
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",6,1,"6",229300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",7,1,"7",229150
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",8,1,"8",229250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",9,1,"9",217600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",10,1,"10",223700
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",11,1,"11",215800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",12,1,"12",220300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",13,1,"13",213650
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",14,1,"14",213400
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",15,1,"15",215050
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",16,1,"16",207250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",17,1,"17",207600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",18,1,"18",210300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",19,1,"19",199650
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",20,1,"20",204100
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",21,1,"21",196950
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",22,1,"22",198250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",23,1,"23",192350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",24,1,"24",188900
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",25,1,"25",185600
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",26,1,"26",177500
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",27,1,"27",173800
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",28,1,"28",166250
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",29,1,"29",157000
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",30,1,"30",174300
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",31,1,"31",158350
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",32,1,"32",154850
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",33,1,"33",158150
32,"Argentina",1970,1970.75012207031,"De-facto","30/09/1970","Mujer",34,1,"34",150000
